TransactionID,Date,BusinessUnit,Region,ExpenseCategory,Revenue,COGS,OperatingExpenses,Receivables,Payables,TaxRate,GrossProfit,OperatingProfit_EBIT,TaxAmount,NetProfit,GrossMargin_%,NetMargin_%,OperatingCashFlow,Year,YearMonth
TXN20136,2025-01-27,Consumer Hardware,LATAM,Administrative,227069.2,99935.46,56493.36,13753.38,3536.15,0.21,127133.74,70640.38,14834.48,55805.9,55.99,24.58,45588.67,2025,2025-01
TXN20137,2024-07-25,Enterprise Solutions,North America,Sales & Marketing,158292.17,51879.84,53050.69,14518.8,7443.53,0.21,106412.33,53361.64,11205.94,42155.7,67.23,26.63,35080.43,2024,2024-07
TXN20138,2024-01-15,Consulting,LATAM,Administrative,77474.62,31901.25,27071.47,7644.89,3693.17,0.21,45573.37,18501.9,3885.4,14616.5,58.82,18.87,10664.78,2024,2024-01
TXN20139,2025-07-07,Consumer Hardware,EMEA,Administrative,325194.07,134984.67,105301.86,62361.94,10157.24,0.21,190209.4,84907.54,17830.58,67076.96,58.49,20.63,14872.26,2025,2025-07
TXN20140,2025-04-05,Consumer Hardware,North America,Administrative,91045.59,46992.35,29747.39,8412.62,3701.67,0.21,44053.24,14305.85,3004.23,11301.62,48.39,12.41,6590.67,2025,2025-04
TXN20141,2025-11-21,Consulting,North America,Sales & Marketing,335071.21,146312.88,79529.59,39917.14,8902.9,0.21,188758.33,109228.74,22938.04,86290.7,56.33,25.75,55276.46,2025,2025-11
TXN20142,2025-07-28,Consulting,LATAM,COGS,183801.73,72620.09,52660.18,27698.12,6862.02,0.21,111181.64,58521.46,12289.51,46231.95,60.49,25.15,25395.85,2025,2025-07
TXN20143,2024-08-28,Cloud Services,EMEA,Sales & Marketing,105539.88,57434.81,22172.7,7844.52,2066.06,0.21,48105.07,25932.37,5445.8,20486.57,45.58,19.41,14708.11,2024,2024-08
TXN20144,2025-07-17,Consulting,LATAM,COGS,212570.28,69655.06,45540.57,26138.99,5855.64,0.21,142915.22,97374.65,20448.68,76925.97,67.23,36.19,56642.62,2025,2025-07
TXN20145,2024-04-05,SaaS Subscriptions,LATAM,COGS,311883.75,126511.62,109107.51,50144.94,10501.13,0.21,185372.13,76264.62,16015.57,60249.05,59.44,19.32,20605.24,2024,2024-04
TXN20146,2025-04-29,Consulting,North America,Administrative,269667.47,83733.41,67146.09,48547.77,9675.52,0.21,185934.06,118787.97,24945.47,93842.5,68.95,34.8,54970.25,2025,2025-04
TXN20147,2025-02-10,SaaS Subscriptions,APAC,Sales & Marketing,291968.34,141597.65,91160.57,42025.6,8991.82,0.21,150370.69,59210.12,12434.13,46775.99,51.5,16.02,13742.21,2025,2025-02
TXN20148,2024-08-18,Consulting,APAC,COGS,247635.01,131127.48,79490.78,37233.91,7651.94,0.21,116507.53,37016.75,7773.52,29243.23,47.05,11.81,-338.74,2024,2024-08
TXN20149,2025-10-16,Cloud Services,LATAM,Operations,257682.97,95345.1,84701.29,17765.31,10884.72,0.21,162337.87,77636.58,16303.68,61332.9,63.0,23.8,54452.31,2025,2025-10
TXN20150,2024-06-19,SaaS Subscriptions,North America,COGS,304758.7,156824.38,106557.12,58472.98,14082.35,0.21,147934.32,41377.2,8689.21,32687.99,48.54,10.73,-11702.64,2024,2024-06
TXN20151,2025-06-24,Enterprise Solutions,EMEA,Operations,124900.4,46594.66,29504.53,8728.8,3111.22,0.21,78305.74,48801.21,10248.25,38552.96,62.69,30.87,32935.38,2025,2025-06
TXN20152,2024-02-05,SaaS Subscriptions,APAC,Sales & Marketing,196827.49,103864.4,40556.82,32712.91,2757.04,0.21,92963.09,52406.27,11005.32,41400.95,47.23,21.03,11445.08,2024,2024-02
TXN20153,2025-06-08,Cloud Services,EMEA,Sales & Marketing,116362.83,56842.14,30449.68,10440.36,2946.79,0.21,59520.69,29071.01,6104.91,22966.1,51.15,19.74,15472.53,2025,2025-06
TXN20154,2024-06-08,SaaS Subscriptions,APAC,Sales & Marketing,346300.4,173575.01,76017.13,65810.57,11159.87,0.21,172725.39,96708.26,20308.73,76399.53,49.88,22.06,21748.83,2024,2024-06
TXN20155,2025-11-29,Consulting,North America,COGS,333217.8,101465.37,67764.47,52646.39,8490.79,0.21,231752.43,163987.96,34437.47,129550.49,69.55,38.88,85394.89,2025,2025-11
TXN20156,2024-08-30,Consulting,LATAM,R&D,61828.04,33430.58,15708.28,10082.43,2059.61,0.21,28397.46,12689.18,2664.73,10024.45,45.93,16.21,2001.63,2024,2024-08
TXN20157,2024-03-26,Cloud Services,EMEA,COGS,261672.55,126039.23,83096.93,21681.89,4427.62,0.21,135633.32,52536.39,11032.64,41503.75,51.83,15.86,24249.48,2024,2024-03
TXN20158,2025-07-31,Consumer Hardware,EMEA,COGS,327574.5,123229.52,93334.85,38148.01,9033.5,0.21,204344.98,111010.13,23312.13,87698.0,62.38,26.77,58583.49,2025,2025-07
TXN20159,2025-11-12,Consulting,LATAM,Administrative,104172.6,52851.83,25721.96,14862.51,2949.33,0.21,51320.77,25598.81,5375.75,20223.06,49.27,19.41,8309.88,2025,2025-11
TXN20160,2025-07-10,Enterprise Solutions,EMEA,Administrative,220383.57,81625.73,65707.65,36472.61,8739.33,0.21,138757.84,73050.19,15340.54,57709.65,62.96,26.19,29976.37,2025,2025-07
TXN20161,2025-07-27,Cloud Services,APAC,COGS,324646.49,168228.06,76227.88,21294.83,4187.0,0.21,156418.43,80190.55,16840.02,63350.53,48.18,19.51,46242.7,2025,2025-07
TXN20162,2025-10-07,SaaS Subscriptions,LATAM,Operations,60183.79,19749.02,12166.59,11697.01,1645.46,0.21,40434.77,28268.18,5936.32,22331.86,67.19,37.11,12280.31,2025,2025-10
TXN20163,2024-01-28,SaaS Subscriptions,APAC,Administrative,259226.08,123371.26,81566.27,47576.57,8551.41,0.21,135854.82,54288.55,11400.6,42887.95,52.41,16.54,3862.79,2024,2024-01
TXN20164,2025-09-11,Enterprise Solutions,APAC,COGS,139204.7,60578.35,40865.14,12605.3,2849.58,0.21,78626.35,37761.21,7929.85,29831.36,56.48,21.43,20075.64,2025,2025-09
TXN20165,2025-07-09,Consulting,North America,R&D,327318.86,106095.05,102891.18,56761.68,8408.83,0.21,221223.81,118332.63,24849.85,93482.78,67.59,28.56,45129.93,2025,2025-07
TXN20166,2024-12-05,Cloud Services,APAC,Operations,341317.47,123035.89,70257.03,43602.83,5493.6,0.21,218281.58,148024.55,31085.16,116939.39,63.95,34.26,78830.16,2024,2024-12
TXN20167,2024-11-26,Enterprise Solutions,North America,Sales & Marketing,333279.95,101017.49,108505.27,39750.62,11185.36,0.21,232262.46,123757.19,25989.01,97768.18,69.69,29.34,69202.92,2024,2024-11
TXN20168,2025-10-01,Consulting,EMEA,COGS,192264.26,80211.11,56319.77,18681.38,3107.08,0.21,112053.15,55733.38,11704.01,44029.37,58.28,22.9,28455.07,2025,2025-10
TXN20169,2025-05-20,Cloud Services,EMEA,COGS,308612.8,115827.42,87803.21,42324.79,5782.16,0.21,192785.38,104982.17,22046.26,82935.91,62.47,26.87,46393.28,2025,2025-05
TXN20170,2024-12-13,SaaS Subscriptions,North America,Operations,303364.82,136389.6,57325.05,48381.64,11695.55,0.21,166975.22,109650.17,23026.54,86623.63,55.04,28.55,49937.54,2024,2024-12
TXN20171,2025-04-17,Cloud Services,APAC,Administrative,145730.14,54548.17,48042.13,16269.3,3039.16,0.21,91181.97,43139.84,9059.37,34080.47,62.57,23.39,20850.33,2025,2025-04
TXN20172,2024-08-18,Consumer Hardware,LATAM,Administrative,298674.64,111996.95,86030.39,43123.5,6309.44,0.21,186677.69,100647.3,21135.93,79511.37,62.5,26.62,42697.31,2024,2024-08
TXN20173,2024-07-08,Cloud Services,LATAM,Administrative,61102.29,29683.39,17545.07,9464.56,1672.7,0.21,31418.9,13873.83,2913.5,10960.33,51.42,17.94,3168.47,2024,2024-07
TXN20174,2024-08-12,Consumer Hardware,North America,Sales & Marketing,228880.96,71419.03,79788.33,35858.39,8115.44,0.21,157461.93,77673.6,16311.46,61362.14,68.8,26.81,33619.19,2024,2024-08
TXN20175,2025-01-19,Cloud Services,EMEA,Operations,119002.65,62562.52,37308.46,6877.75,4714.34,0.21,56440.13,19131.67,4017.65,15114.02,47.43,12.7,12950.61,2025,2025-01
TXN20176,2025-01-11,Consumer Hardware,EMEA,Operations,86170.07,44210.93,22950.89,15421.18,2174.21,0.21,41959.14,19008.25,3991.73,15016.52,48.69,17.43,1769.55,2025,2025-01
TXN20177,2024-10-09,SaaS Subscriptions,LATAM,Administrative,73085.96,34127.57,22372.31,8678.08,2885.73,0.21,38958.39,16586.08,3483.08,13103.0,53.3,17.93,7310.65,2024,2024-10
TXN20178,2025-09-24,Consulting,North America,Administrative,258886.63,116060.27,66892.31,23134.73,7480.88,0.21,142826.36,75934.05,15946.15,59987.9,55.17,23.17,44334.05,2025,2025-09
TXN20179,2025-09-19,Consumer Hardware,LATAM,R&D,151962.49,79487.87,35609.57,13108.99,2183.22,0.21,72474.62,36865.05,7741.66,29123.39,47.69,19.16,18197.62,2025,2025-09
TXN20180,2024-09-15,Consumer Hardware,APAC,R&D,267430.03,92619.72,77428.42,32747.37,5081.87,0.21,174810.31,97381.89,20450.2,76931.69,65.37,28.77,49266.19,2024,2024-09
TXN20181,2024-12-24,SaaS Subscriptions,APAC,COGS,69606.9,22256.27,23612.56,12739.78,2212.58,0.21,47350.63,23738.07,4984.99,18753.08,68.03,26.94,8225.88,2024,2024-12
TXN20182,2025-12-10,Consumer Hardware,North America,COGS,144587.1,52033.65,49068.66,15434.98,4400.92,0.21,92553.45,43484.79,9131.81,34352.98,64.01,23.76,23318.92,2025,2025-12
TXN20183,2025-03-31,Enterprise Solutions,North America,Operations,211847.39,105636.55,53234.24,34416.49,6619.91,0.21,106210.84,52976.6,11125.09,41851.51,50.14,19.76,14054.93,2025,2025-03
TXN20184,2025-02-14,SaaS Subscriptions,APAC,Operations,287216.95,88654.56,80177.08,18532.04,8665.03,0.21,198562.39,118385.31,24860.92,93524.39,69.13,32.56,83657.38,2025,2025-02
TXN20185,2025-10-10,Enterprise Solutions,EMEA,Sales & Marketing,145625.75,64905.65,33748.1,17680.2,2997.28,0.21,80720.1,46972.0,9864.12,37107.88,55.43,25.48,22424.96,2025,2025-10
TXN20186,2024-11-13,SaaS Subscriptions,North America,Sales & Marketing,237767.41,130500.87,83062.78,47256.97,5571.52,0.21,107266.54,24203.76,5082.79,19120.97,45.11,8.04,-22564.48,2024,2024-11
TXN20187,2025-11-07,Consumer Hardware,APAC,R&D,315793.32,162293.78,109633.24,52284.53,7968.55,0.21,153499.54,43866.3,9211.92,34654.38,48.61,10.97,-9661.6,2025,2025-11
TXN20188,2024-08-12,Enterprise Solutions,APAC,COGS,234758.96,101031.2,69823.5,19151.47,7509.52,0.21,133727.76,63904.26,13419.89,50484.37,56.96,21.5,38842.42,2024,2024-08
TXN20189,2024-08-21,Consumer Hardware,EMEA,R&D,119887.84,37873.8,38443.49,15011.9,3550.02,0.21,82014.04,43570.55,9149.82,34420.73,68.41,28.71,22958.85,2024,2024-08
TXN20190,2025-11-14,SaaS Subscriptions,EMEA,R&D,57320.23,29109.7,17612.5,4874.73,1787.54,0.21,28210.53,10598.03,2225.59,8372.44,49.22,14.61,5285.25,2025,2025-11
TXN20191,2025-10-25,Consumer Hardware,EMEA,COGS,311029.66,139883.92,89879.4,34659.32,6028.01,0.21,171145.74,81266.34,17065.93,64200.41,55.03,20.64,35569.1,2025,2025-10
TXN20192,2025-01-08,Enterprise Solutions,EMEA,Sales & Marketing,56380.82,18534.25,11727.34,9416.31,1363.78,0.21,37846.57,26119.23,5485.04,20634.19,67.13,36.6,12581.66,2025,2025-01
TXN20193,2025-11-02,Enterprise Solutions,LATAM,COGS,312410.5,101053.65,83793.07,51761.33,11333.34,0.21,211356.85,127563.78,26788.39,100775.39,67.65,32.26,60347.4,2025,2025-11
TXN20194,2025-08-30,Consumer Hardware,EMEA,Administrative,208681.14,110059.83,62858.5,17574.09,4764.29,0.21,98621.31,35762.81,7510.19,28252.62,47.26,13.54,15442.82,2025,2025-08
TXN20195,2025-04-16,Cloud Services,LATAM,Administrative,331720.31,155012.92,100056.71,62474.05,9920.77,0.21,176707.39,76650.68,16096.64,60554.04,53.27,18.25,8000.76,2025,2025-04
TXN20196,2024-08-20,SaaS Subscriptions,North America,Administrative,289634.97,146938.11,74137.4,40226.02,10939.18,0.21,142696.86,68559.46,14397.49,54161.97,49.27,18.7,24875.13,2024,2024-08
TXN20197,2025-11-22,SaaS Subscriptions,APAC,Operations,349380.23,181588.53,119227.33,37379.72,9934.52,0.21,167791.7,48564.37,10198.52,38365.85,48.03,10.98,10920.65,2025,2025-11
TXN20198,2024-04-22,Consumer Hardware,LATAM,Sales & Marketing,155213.54,68750.77,34939.12,19446.76,3826.0,0.21,86462.77,51523.65,10819.97,40703.68,55.71,26.22,25082.92,2024,2024-04
TXN20199,2025-05-11,Cloud Services,North America,Sales & Marketing,280156.49,120288.43,77058.14,39435.02,4547.94,0.21,159868.06,82809.92,17390.08,65419.84,57.06,23.35,30532.76,2025,2025-05
TXN20200,2025-03-17,Enterprise Solutions,North America,Operations,170579.27,69529.28,51793.43,22854.82,5728.43,0.21,101049.99,49256.56,10343.88,38912.68,59.24,22.81,21786.29,2025,2025-03
TXN20201,2025-07-17,Consulting,LATAM,R&D,193962.69,73557.76,59075.29,23849.8,3483.27,0.21,120404.93,61329.64,12879.22,48450.42,62.08,24.98,28083.89,2025,2025-07
TXN20202,2024-09-24,Consulting,North America,Administrative,238251.64,97361.29,70831.22,29957.74,10335.94,0.21,140890.35,70059.13,14712.42,55346.71,59.14,23.23,35724.91,2024,2024-09
TXN20203,2025-05-24,Consumer Hardware,North America,Administrative,312103.13,154013.51,75308.37,23863.96,9154.96,0.21,158089.62,82781.25,17384.06,65397.19,50.65,20.95,50688.19,2025,2025-05
TXN20204,2025-01-20,Cloud Services,LATAM,R&D,345225.04,155517.27,77133.97,59347.61,9936.09,0.21,189707.77,112573.8,23640.5,88933.3,54.95,25.76,39521.78,2025,2025-01
TXN20205,2025-01-21,Cloud Services,North America,COGS,280482.02,146728.79,82851.88,36817.21,9976.23,0.21,133753.23,50901.35,10689.28,40212.07,47.69,14.34,13371.09,2025,2025-01
TXN20206,2024-04-22,SaaS Subscriptions,EMEA,COGS,175330.03,72033.47,50827.36,12213.84,5538.8,0.21,103296.56,52469.2,11018.53,41450.67,58.92,23.64,34775.63,2024,2024-04
TXN20207,2025-09-04,Enterprise Solutions,EMEA,Sales & Marketing,176407.1,79695.86,40027.37,29093.69,3802.25,0.21,96711.24,56683.87,11903.61,44780.26,54.82,25.38,19488.82,2025,2025-09
TXN20208,2025-09-16,Cloud Services,APAC,Operations,271274.69,124196.85,82947.9,51506.0,11267.42,0.21,147077.84,64129.94,13467.29,50662.65,54.22,18.68,10424.07,2025,2025-09
TXN20209,2024-03-21,Consulting,North America,Sales & Marketing,121633.14,54482.44,32631.23,23365.24,4753.83,0.21,67150.7,34519.47,7249.09,27270.38,55.21,22.42,8658.97,2024,2024-03
TXN20210,2025-11-29,Enterprise Solutions,APAC,COGS,83142.23,39547.31,24956.31,8759.26,2493.23,0.21,43594.92,18638.61,3914.11,14724.5,52.43,17.71,8458.47,2025,2025-11
TXN20211,2024-04-22,Enterprise Solutions,EMEA,R&D,156386.65,56198.85,50920.28,10998.29,7289.42,0.21,100187.8,49267.52,10346.18,38921.34,64.06,24.89,35212.47,2024,2024-04
TXN20212,2024-01-02,Consumer Hardware,EMEA,Sales & Marketing,136171.7,58293.87,30701.17,17397.29,3325.96,0.21,77877.83,47176.66,9907.1,37269.56,57.19,27.37,23198.23,2024,2024-01
TXN20213,2025-10-03,Cloud Services,EMEA,Administrative,138892.44,45286.74,28177.35,9290.71,2925.89,0.21,93605.7,65428.35,13739.95,51688.4,67.39,37.21,45323.58,2025,2025-10
TXN20214,2024-08-07,Consumer Hardware,North America,Administrative,120082.33,47567.95,38049.93,22827.42,3631.8,0.21,72514.38,34464.45,7237.53,27226.92,60.39,22.67,8031.3,2024,2024-08
TXN20215,2025-07-19,Cloud Services,North America,R&D,62627.96,26423.79,18253.21,4855.98,1294.68,0.21,36204.17,17950.96,3769.7,14181.26,57.81,22.64,10619.96,2025,2025-07
TXN20216,2024-08-12,SaaS Subscriptions,EMEA,COGS,55362.18,25635.79,16882.47,4867.16,850.4,0.21,29726.39,12843.92,2697.22,10146.7,53.69,18.33,6129.94,2024,2024-08
TXN20217,2025-01-19,Consumer Hardware,APAC,Administrative,346316.72,186191.21,112803.41,38439.59,8364.44,0.21,160125.51,47322.1,9937.64,37384.46,46.24,10.79,7309.31,2025,2025-01
TXN20218,2025-02-06,Consumer Hardware,APAC,Administrative,178331.94,80278.4,57141.41,19166.17,5769.7,0.21,98053.54,40912.13,8591.55,32320.58,54.98,18.12,18924.11,2025,2025-02
TXN20219,2025-09-29,Consulting,LATAM,Operations,165297.99,80318.04,56885.32,27968.33,5005.68,0.21,84979.95,28094.63,5899.87,22194.76,51.41,13.43,-767.89,2025,2025-09
TXN20220,2024-05-09,Consumer Hardware,EMEA,Sales & Marketing,253894.18,108302.76,71189.46,30073.14,6752.21,0.21,145591.42,74401.96,15624.41,58777.55,57.34,23.15,35456.62,2024,2024-05
TXN20221,2024-02-22,Cloud Services,APAC,COGS,115476.17,52948.83,31556.67,8731.76,4672.43,0.21,62527.34,30970.67,6503.84,24466.83,54.15,21.19,20407.5,2024,2024-02
TXN20222,2025-11-14,Consulting,EMEA,Sales & Marketing,334988.36,106436.87,87191.8,30176.25,7413.68,0.21,228551.49,141359.69,29685.53,111674.16,68.23,33.34,88911.59,2025,2025-11
TXN20223,2025-12-30,Consumer Hardware,APAC,COGS,285903.5,103953.91,63771.82,36128.77,6072.24,0.21,181949.59,118177.77,24817.33,93360.44,63.64,32.65,63303.91,2025,2025-12
TXN20224,2025-11-02,Consumer Hardware,LATAM,Administrative,76823.3,29996.68,21963.1,5540.35,1391.4,0.21,46826.62,24863.52,5221.34,19642.18,60.95,25.57,15493.23,2025,2025-11
TXN20225,2025-12-10,SaaS Subscriptions,LATAM,Operations,175274.23,73286.25,42337.82,24844.83,2319.93,0.21,101987.98,59650.16,12526.53,47123.63,58.19,26.89,24598.73,2025,2025-12
TXN20226,2025-02-19,Consumer Hardware,EMEA,Sales & Marketing,313735.49,97701.06,106104.13,42311.03,13532.62,0.21,216034.43,109930.3,23085.36,86844.94,68.86,27.68,58066.53,2025,2025-02
TXN20227,2024-09-03,Enterprise Solutions,APAC,Administrative,333419.61,111697.58,95851.01,52415.35,10262.61,0.21,221722.03,125871.02,26432.91,99438.11,66.5,29.82,57285.37,2024,2024-09
TXN20228,2025-03-14,Consulting,North America,COGS,190220.45,70230.07,54959.64,36266.61,6928.79,0.21,119990.38,65030.74,13656.46,51374.28,63.08,27.01,22036.46,2025,2025-03
TXN20229,2024-07-21,Enterprise Solutions,LATAM,Sales & Marketing,234023.42,127047.37,59263.79,43724.51,3851.33,0.21,106976.05,47712.26,10019.57,37692.69,45.71,16.11,-2180.49,2024,2024-07
TXN20230,2024-07-02,Consulting,EMEA,Sales & Marketing,100110.18,38325.86,20802.74,19212.28,2229.7,0.21,61784.32,40981.58,8606.13,32375.45,61.72,32.34,15392.87,2024,2024-07
TXN20231,2024-05-02,SaaS Subscriptions,EMEA,Administrative,347350.59,146064.49,71124.05,30117.85,5360.21,0.21,201286.1,130162.05,27334.03,102828.02,57.95,29.6,78070.38,2024,2024-05
TXN20232,2025-02-04,Consumer Hardware,APAC,Sales & Marketing,119501.51,41708.95,31488.68,8333.41,2292.57,0.21,77792.56,46303.88,9723.81,36580.07,65.1,30.61,30539.23,2025,2025-02
TXN20233,2024-10-20,Consumer Hardware,EMEA,Operations,332819.53,150665.74,70785.66,31731.52,3620.87,0.21,182153.79,111368.13,23387.31,87980.82,54.73,26.43,59870.17,2024,2024-10
TXN20234,2024-10-06,Consumer Hardware,LATAM,Operations,244893.99,90652.61,71270.78,45124.85,4492.49,0.21,154241.38,82970.6,17423.83,65546.77,62.98,26.77,24914.41,2024,2024-10
TXN20235,2025-09-01,Consulting,EMEA,Administrative,232321.04,81718.49,77164.49,45490.32,6244.68,0.21,150602.55,73438.06,15421.99,58016.07,64.83,24.97,18770.43,2025,2025-09
TXN20236,2024-07-16,Consumer Hardware,EMEA,COGS,203806.55,87462.19,67752.88,36460.74,4179.53,0.21,116344.36,48591.48,10204.21,38387.27,57.09,18.84,6106.06,2024,2024-07
TXN20237,2025-05-25,Enterprise Solutions,North America,Administrative,119200.94,35924.36,35624.01,7927.18,5293.22,0.21,83276.58,47652.57,10007.04,37645.53,69.86,31.58,35011.57,2025,2025-05
TXN20238,2024-05-23,Consumer Hardware,North America,Operations,102958.41,31084.79,23853.9,19779.77,1928.9,0.21,71873.62,48019.72,10084.14,37935.58,69.81,36.85,20084.71,2024,2024-05
TXN20239,2025-08-31,SaaS Subscriptions,LATAM,R&D,116145.86,41204.74,38264.2,13182.99,2411.88,0.21,74941.12,36676.92,7702.15,28974.77,64.52,24.95,18203.66,2025,2025-08
TXN20240,2024-07-19,Enterprise Solutions,APAC,R&D,105931.48,32751.93,48210.86,5444.51,2465.39,0.21,73179.55,24968.69,5243.42,19725.27,69.08,18.62,16746.15,2024,2024-07
TXN20241,2024-05-03,Consumer Hardware,North America,Sales & Marketing,283875.34,92829.06,65148.83,33031.47,7086.26,0.21,191046.28,125897.45,26438.46,99458.99,67.3,35.04,73513.78,2024,2024-05
TXN20242,2024-07-05,Consumer Hardware,APAC,Sales & Marketing,155037.58,59645.31,48156.83,8823.25,2716.25,0.21,95392.27,47235.44,9919.44,37316.0,61.53,24.07,31209.0,2024,2024-07
TXN20243,2024-11-21,Cloud Services,LATAM,R&D,67352.8,33719.94,16365.24,8862.4,2229.66,0.21,33632.86,17267.62,3626.2,13641.42,49.94,20.25,7008.68,2024,2024-11
TXN20244,2025-04-08,Consulting,North America,Operations,340730.79,150947.88,109168.8,34339.91,15955.02,0.21,189782.91,80614.11,16928.96,63685.15,55.7,18.69,45300.26,2025,2025-04
TXN20245,2024-12-14,Enterprise Solutions,APAC,Sales & Marketing,315135.77,134930.71,110166.95,38136.23,8226.69,0.21,180205.06,70038.11,14708.0,55330.11,57.18,17.56,25420.57,2024,2024-12
TXN20246,2025-10-21,Cloud Services,North America,Administrative,328325.68,122587.69,67143.88,46614.22,6379.31,0.21,205737.99,138594.11,29104.76,109489.35,62.66,33.35,69254.44,2025,2025-10
TXN20247,2025-02-06,SaaS Subscriptions,LATAM,Administrative,348472.35,185714.31,116600.55,62836.59,6088.12,0.21,162758.04,46157.49,9693.07,36464.42,46.71,10.46,-20284.05,2025,2025-02
TXN20248,2024-12-11,Consulting,LATAM,Operations,102168.57,40791.19,29975.71,15252.26,3419.36,0.21,61377.38,31401.67,6594.35,24807.32,60.07,24.28,12974.42,2024,2024-12
TXN20249,2025-05-25,Enterprise Solutions,North America,Sales & Marketing,168872.61,54338.68,58431.17,19438.47,5340.18,0.21,114533.93,56102.76,11781.58,44321.18,67.82,26.25,30222.89,2025,2025-05
TXN20250,2024-05-26,Consumer Hardware,APAC,Administrative,277471.54,126046.06,74848.34,47978.76,5763.76,0.21,151425.48,76577.14,16081.2,60495.94,54.57,21.8,18280.94,2024,2024-05
TXN20251,2024-05-27,Enterprise Solutions,EMEA,Sales & Marketing,258806.19,85007.38,84657.62,48095.85,5983.91,0.21,173798.81,89141.19,18719.65,70421.54,67.15,27.21,28309.6,2024,2024-05
TXN20252,2025-12-11,Consumer Hardware,EMEA,Sales & Marketing,96168.77,37150.55,20133.81,6536.01,2323.49,0.21,59018.22,38884.41,8165.73,30718.68,61.37,31.94,26506.16,2025,2025-12
TXN20253,2025-05-03,Consulting,North America,Administrative,294749.94,125814.89,73773.51,38255.58,6759.25,0.21,168935.05,95161.54,19983.92,75177.62,57.31,25.51,43681.29,2025,2025-05
TXN20254,2025-10-01,Consumer Hardware,APAC,R&D,117332.17,60843.26,24645.91,10873.97,1675.08,0.21,56488.91,31843.0,6687.03,25155.97,48.14,21.44,15957.08,2025,2025-10
TXN20255,2025-07-04,SaaS Subscriptions,EMEA,Administrative,117145.28,49597.75,40567.58,6684.21,4823.93,0.21,67547.53,26979.95,5665.79,21314.16,57.66,18.19,19453.88,2025,2025-07
TXN20256,2024-12-03,Consumer Hardware,LATAM,Operations,211092.33,100388.06,68087.0,31723.38,7251.76,0.21,110704.27,42617.27,8949.63,33667.64,52.44,15.95,9196.02,2024,2024-12
